Candidate ID,Full Name (AR),Full Name (EN),Political Party,Governorate,Gender,Phone,Email,Twitter,Facebook,Instagram,Verification Status
2025_4619_أربيل,المرشح العراقي 4619,Iraqi Candidate 4619,الحكمة,أربيل,ذكر,,,,,,
2025_4689_أربيل,المرشح العراقي 4689,Iraqi Candidate 4689,الحكمة,أربيل,ذكر,,,,,,
2025_468_أربيل,المرشح العراقي 468,Iraqi Candidate 468,الاتحاد الوطني الكردستاني,أربيل,ذكر,,,,,,
2025_4703_أربيل,المرشح العراقي 4703,Iraqi Candidate 4703,الحزب الديمقراطي الكردستاني,أربيل,ذكر,,,,,,
2025_4713_أربيل,المرشح العراقي 4713,Iraqi Candidate 4713,العزم,أربيل,أنثى,,,,,,
2025_4716_أربيل,المرشح العراقي 4716,Iraqi Candidate 4716,الحزب الديمقراطي الكردستاني,أربيل,ذكر,,,,,,
2025_472_أربيل,المرشح العراقي 472,Iraqi Candidate 472,الوطنية,أربيل,أنثى,,,,,,
2025_4757_أربيل,المرشح العراقي 4757,Iraqi Candidate 4757,الاتحاد الوطني الكردستاني,أربيل,أنثى,,,,,,
2025_4825_أربيل,المرشح العراقي 4825,Iraqi Candidate 4825,الحزب الشيوعي العراقي,أربيل,ذكر,,,,,,
2025_4860_أربيل,المرشح العراقي 4860,Iraqi Candidate 4860,دولة القانون,أربيل,ذكر,,,,,,
2025_487_أربيل,المرشح العراقي 487,Iraqi Candidate 487,الاتحاد الوطني الكردستاني,أربيل,أنثى,,,,,,
2025_4896_أربيل,المرشح العراقي 4896,Iraqi Candidate 4896,حركة امتداد,أربيل,أنثى,,,,,,
2025_4897_أربيل,المرشح العراقي 4897,Iraqi Candidate 4897,تحالف السيادة,أربيل,أنثى,,,,,,
2025_4903_أربيل,المرشح العراقي 4903,Iraqi Candidate 4903,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_4968_أربيل,المرشح العراقي 4968,Iraqi Candidate 4968,تقدم,أربيل,أنثى,,,,,,
2025_4969_أربيل,المرشح العراقي 4969,Iraqi Candidate 4969,الاتحاد الوطني الكردستاني,أربيل,أنثى,,,,,,
2025_4979_أربيل,المرشح العراقي 4979,Iraqi Candidate 4979,سائرون,أربيل,ذكر,,,,,,
2025_4994_أربيل,المرشح العراقي 4994,Iraqi Candidate 4994,الحزب الشيوعي العراقي,أربيل,ذكر,,,,,,
2025_5009_أربيل,المرشح العراقي 5009,Iraqi Candidate 5009,النصر,أربيل,أنثى,,,,,,
2025_500_أربيل,المرشح العراقي 500,Iraqi Candidate 500,الوطنية,أربيل,ذكر,,,,,,
2025_5014_أربيل,المرشح العراقي 5014,Iraqi Candidate 5014,الفتح,أربيل,ذكر,,,,,,
2025_5056_أربيل,المرشح العراقي 5056,Iraqi Candidate 5056,الحزب الشيوعي العراقي,أربيل,ذكر,,,,,,
2025_5091_أربيل,المرشح العراقي 5091,Iraqi Candidate 5091,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_5104_أربيل,المرشح العراقي 5104,Iraqi Candidate 5104,العزم,أربيل,ذكر,,,,,,
2025_510_أربيل,المرشح العراقي 510,Iraqi Candidate 510,النصر,أربيل,ذكر,,,,,,
2025_513_أربيل,المرشح العراقي 513,Iraqi Candidate 513,العزم,أربيل,ذكر,,,,,,
2025_5140_أربيل,المرشح العراقي 5140,Iraqi Candidate 5140,سائرون,أربيل,أنثى,,,,,,
2025_5150_أربيل,المرشح العراقي 5150,Iraqi Candidate 5150,الفتح,أربيل,ذكر,,,,,,
2025_5154_أربيل,المرشح العراقي 5154,Iraqi Candidate 5154,سائرون,أربيل,أنثى,,,,,,
2025_5236_أربيل,المرشح العراقي 5236,Iraqi Candidate 5236,حركة امتداد,أربيل,ذكر,,,,,,
2025_5250_أربيل,المرشح العراقي 5250,Iraqi Candidate 5250,دولة القانون,أربيل,ذكر,+964771423989,candidate52505250@outlook.com,https://twitter.com/candidate52505250,,https://instagram.com/candidate52505250,collected
2025_5273_أربيل,المرشح العراقي 5273,Iraqi Candidate 5273,تحالف عزم,أربيل,أنثى,,,,,,
2025_5275_أربيل,المرشح العراقي 5275,Iraqi Candidate 5275,الفتح,أربيل,أنثى,,,,,,
2025_5277_أربيل,المرشح العراقي 5277,Iraqi Candidate 5277,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_5286_أربيل,المرشح العراقي 5286,Iraqi Candidate 5286,الحزب الشيوعي العراقي,أربيل,ذكر,+964787768743,candidate52865286@hotmail.com,https://twitter.com/candidate52865286,https://facebook.com/candidate52865286,,collected
2025_5297_أربيل,المرشح العراقي 5297,Iraqi Candidate 5297,العزم,أربيل,ذكر,,,,,,
2025_5323_أربيل,المرشح العراقي 5323,Iraqi Candidate 5323,الحكمة,أربيل,أنثى,,,,,,
2025_5383_أربيل,المرشح العراقي 5383,Iraqi Candidate 5383,الحزب الديمقراطي الكردستاني,أربيل,ذكر,,,,,,
2025_5384_أربيل,المرشح العراقي 5384,Iraqi Candidate 5384,الحكمة,أربيل,أنثى,,,,,,
2025_538_أربيل,المرشح العراقي 538,Iraqi Candidate 538,الحزب الديمقراطي الكردستاني,أربيل,أنثى,,,,,,
2025_5419_أربيل,المرشح العراقي 5419,Iraqi Candidate 5419,العزم,أربيل,أنثى,,,,,,
2025_5436_أربيل,المرشح العراقي 5436,Iraqi Candidate 5436,حركة امتداد,أربيل,أنثى,,,,,,
2025_5453_أربيل,المرشح العراقي 5453,Iraqi Candidate 5453,الحزب الديمقراطي الكردستاني,أربيل,أنثى,,,,,,
2025_545_أربيل,المرشح العراقي 545,Iraqi Candidate 545,الوطنية,أربيل,أنثى,,,,,,
2025_546_أربيل,المرشح العراقي 546,Iraqi Candidate 546,سائرون,أربيل,أنثى,,,,,,
2025_5486_أربيل,المرشح العراقي 5486,Iraqi Candidate 5486,تحالف السيادة,أربيل,ذكر,,,,,,
2025_5494_أربيل,المرشح العراقي 5494,Iraqi Candidate 5494,الفتح,أربيل,أنثى,,,,,,
2025_551_أربيل,المرشح العراقي 551,Iraqi Candidate 551,الاتحاد الوطني الكردستاني,أربيل,ذكر,,,,,,
2025_5529_أربيل,المرشح العراقي 5529,Iraqi Candidate 5529,الاتحاد الوطني الكردستاني,أربيل,ذكر,,,,,,
2025_5533_أربيل,المرشح العراقي 5533,Iraqi Candidate 5533,الحزب الديمقراطي الكردستاني,أربيل,ذكر,,,,,,
2025_5586_أربيل,المرشح العراقي 5586,Iraqi Candidate 5586,حركة امتداد,أربيل,ذكر,,,,,,
2025_5613_أربيل,المرشح العراقي 5613,Iraqi Candidate 5613,الحكمة,أربيل,ذكر,,,,,,
2025_5668_أربيل,المرشح العراقي 5668,Iraqi Candidate 5668,الاتحاد الوطني الكردستاني,أربيل,ذكر,,,,,,
2025_5672_أربيل,المرشح العراقي 5672,Iraqi Candidate 5672,تحالف عزم,أربيل,أنثى,,,,,,
2025_5683_أربيل,المرشح العراقي 5683,Iraqi Candidate 5683,الحكمة,أربيل,أنثى,,,,,,
2025_5708_أربيل,المرشح العراقي 5708,Iraqi Candidate 5708,سائرون,أربيل,ذكر,,,,,,
2025_5724_أربيل,المرشح العراقي 5724,Iraqi Candidate 5724,تقدم,أربيل,أنثى,,,,,,
2025_5737_أربيل,المرشح العراقي 5737,Iraqi Candidate 5737,دولة القانون,أربيل,أنثى,,,,,,
2025_5744_أربيل,المرشح العراقي 5744,Iraqi Candidate 5744,حركة امتداد,أربيل,ذكر,,,,,,
2025_5750_أربيل,المرشح العراقي 5750,Iraqi Candidate 5750,الوطنية,أربيل,ذكر,,,,,,
2025_5766_أربيل,المرشح العراقي 5766,Iraqi Candidate 5766,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_5779_أربيل,المرشح العراقي 5779,Iraqi Candidate 5779,تحالف عزم,أربيل,ذكر,,,,,,
2025_5803_أربيل,المرشح العراقي 5803,Iraqi Candidate 5803,الحكمة,أربيل,أنثى,+964797056604,candidate58035803@hotmail.com,,,,collected
2025_5808_أربيل,المرشح العراقي 5808,Iraqi Candidate 5808,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_5809_أربيل,المرشح العراقي 5809,Iraqi Candidate 5809,العزم,أربيل,أنثى,,,,,,
2025_5813_أربيل,المرشح العراقي 5813,Iraqi Candidate 5813,الحزب الشيوعي العراقي,أربيل,ذكر,,,,,,
2025_5814_أربيل,المرشح العراقي 5814,Iraqi Candidate 5814,سائرون,أربيل,أنثى,,,,,,
2025_5825_أربيل,المرشح العراقي 5825,Iraqi Candidate 5825,دولة القانون,أربيل,أنثى,,,,,,
2025_5830_أربيل,المرشح العراقي 5830,Iraqi Candidate 5830,العزم,أربيل,ذكر,,,,,,
2025_5861_أربيل,المرشح العراقي 5861,Iraqi Candidate 5861,تحالف السيادة,أربيل,أنثى,,,,,,
2025_5865_أربيل,المرشح العراقي 5865,Iraqi Candidate 5865,تقدم,أربيل,ذكر,,,,,,
2025_587_أربيل,المرشح العراقي 587,Iraqi Candidate 587,الحكمة,أربيل,ذكر,,,,,,
2025_5881_أربيل,المرشح العراقي 5881,Iraqi Candidate 5881,العزم,أربيل,أنثى,,,,,,
2025_5943_أربيل,المرشح العراقي 5943,Iraqi Candidate 5943,حركة امتداد,أربيل,ذكر,,,,,,
2025_5968_أربيل,المرشح العراقي 5968,Iraqi Candidate 5968,تحالف عزم,أربيل,ذكر,,,,,,
2025_596_أربيل,المرشح العراقي 596,Iraqi Candidate 596,العزم,أربيل,أنثى,,,,,,
2025_5974_أربيل,المرشح العراقي 5974,Iraqi Candidate 5974,تحالف السيادة,أربيل,ذكر,,,,,,
2025_5991_أربيل,المرشح العراقي 5991,Iraqi Candidate 5991,تقدم,أربيل,أنثى,,,,,,
2025_6000_أربيل,المرشح العراقي 6000,Iraqi Candidate 6000,الحزب الديمقراطي الكردستاني,أربيل,أنثى,,,,,,
2025_6022_أربيل,المرشح العراقي 6022,Iraqi Candidate 6022,النصر,أربيل,ذكر,,,,,,
2025_6030_أربيل,المرشح العراقي 6030,Iraqi Candidate 6030,دولة القانون,أربيل,ذكر,,,,,,
2025_6075_أربيل,المرشح العراقي 6075,Iraqi Candidate 6075,دولة القانون,أربيل,أنثى,,,,,,
2025_6086_أربيل,المرشح العراقي 6086,Iraqi Candidate 6086,تحالف عزم,أربيل,ذكر,,,,,,
2025_6090_أربيل,المرشح العراقي 6090,Iraqi Candidate 6090,الاتحاد الوطني الكردستاني,أربيل,أنثى,,,,,,
2025_6104_أربيل,المرشح العراقي 6104,Iraqi Candidate 6104,العزم,أربيل,أنثى,+964755738447,candidate61046104@yahoo.com,,https://facebook.com/candidate61046104,,collected
2025_6128_أربيل,المرشح العراقي 6128,Iraqi Candidate 6128,العزم,أربيل,ذكر,,,,,,
2025_6141_أربيل,المرشح العراقي 6141,Iraqi Candidate 6141,الوطنية,أربيل,ذكر,,,,,,
2025_6143_أربيل,المرشح العراقي 6143,Iraqi Candidate 6143,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_6155_أربيل,المرشح العراقي 6155,Iraqi Candidate 6155,الحزب الديمقراطي الكردستاني,أربيل,ذكر,,,,,,
2025_6179_أربيل,المرشح العراقي 6179,Iraqi Candidate 6179,النصر,أربيل,ذكر,,,,,,
2025_6200_أربيل,المرشح العراقي 6200,Iraqi Candidate 6200,تحالف عزم,أربيل,أنثى,,,,,,
2025_6232_أربيل,المرشح العراقي 6232,Iraqi Candidate 6232,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_6270_أربيل,المرشح العراقي 6270,Iraqi Candidate 6270,النصر,أربيل,أنثى,,,,,,
2025_6295_أربيل,المرشح العراقي 6295,Iraqi Candidate 6295,الحزب الديمقراطي الكردستاني,أربيل,ذكر,,,,,,
2025_6331_أربيل,المرشح العراقي 6331,Iraqi Candidate 6331,تقدم,أربيل,ذكر,,,,,,
2025_6361_أربيل,المرشح العراقي 6361,Iraqi Candidate 6361,الاتحاد الوطني الكردستاني,أربيل,أنثى,,,,,,
2025_6375_أربيل,المرشح العراقي 6375,Iraqi Candidate 6375,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_638_أربيل,المرشح العراقي 638,Iraqi Candidate 638,سائرون,أربيل,ذكر,,,,,,
2025_6402_أربيل,المرشح العراقي 6402,Iraqi Candidate 6402,حركة امتداد,أربيل,أنثى,,,,,,
2025_6405_أربيل,المرشح العراقي 6405,Iraqi Candidate 6405,العزم,أربيل,ذكر,,,,,,
2025_6416_أربيل,المرشح العراقي 6416,Iraqi Candidate 6416,دولة القانون,أربيل,ذكر,,,,,,
2025_6481_أربيل,المرشح العراقي 6481,Iraqi Candidate 6481,الوطنية,أربيل,أنثى,+964779664772,candidate64816481@yahoo.com,https://twitter.com/candidate64816481,,https://instagram.com/candidate64816481,collected
2025_6492_أربيل,المرشح العراقي 6492,Iraqi Candidate 6492,النصر,أربيل,أنثى,,,,,,
2025_6514_أربيل,المرشح العراقي 6514,Iraqi Candidate 6514,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_6529_أربيل,المرشح العراقي 6529,Iraqi Candidate 6529,تحالف السيادة,أربيل,أنثى,,,,,,
2025_6533_أربيل,المرشح العراقي 6533,Iraqi Candidate 6533,حركة امتداد,أربيل,ذكر,,,,,,
2025_6536_أربيل,المرشح العراقي 6536,Iraqi Candidate 6536,الوطنية,أربيل,ذكر,,,,,,
2025_6597_أربيل,المرشح العراقي 6597,Iraqi Candidate 6597,الوطنية,أربيل,أنثى,,,,,,
2025_664_أربيل,المرشح العراقي 664,Iraqi Candidate 664,تحالف السيادة,أربيل,ذكر,,,,,,
2025_6687_أربيل,المرشح العراقي 6687,Iraqi Candidate 6687,سائرون,أربيل,ذكر,,,,,,
2025_6698_أربيل,المرشح العراقي 6698,Iraqi Candidate 6698,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_6705_أربيل,المرشح العراقي 6705,Iraqi Candidate 6705,الوطنية,أربيل,ذكر,,,,,,
2025_6733_أربيل,المرشح العراقي 6733,Iraqi Candidate 6733,حركة امتداد,أربيل,أنثى,,,,,,
2025_6743_أربيل,المرشح العراقي 6743,Iraqi Candidate 6743,الحزب الشيوعي العراقي,أربيل,ذكر,,,,,,
2025_6746_أربيل,المرشح العراقي 6746,Iraqi Candidate 6746,الاتحاد الوطني الكردستاني,أربيل,ذكر,,,,,,
2025_6862_أربيل,المرشح العراقي 6862,Iraqi Candidate 6862,تحالف عزم,أربيل,ذكر,,,,,,
2025_6905_أربيل,المرشح العراقي 6905,Iraqi Candidate 6905,دولة القانون,أربيل,أنثى,,,,,,
2025_690_أربيل,المرشح العراقي 690,Iraqi Candidate 690,العزم,أربيل,ذكر,,,,,,
2025_6910_أربيل,المرشح العراقي 6910,Iraqi Candidate 6910,الوطنية,أربيل,أنثى,,,,,,
2025_6911_أربيل,المرشح العراقي 6911,Iraqi Candidate 6911,دولة القانون,أربيل,ذكر,,,,,,
2025_6942_أربيل,المرشح العراقي 6942,Iraqi Candidate 6942,الوطنية,أربيل,ذكر,,,,,,
2025_6969_أربيل,المرشح العراقي 6969,Iraqi Candidate 6969,تحالف عزم,أربيل,أنثى,,,,,,
2025_6994_أربيل,المرشح العراقي 6994,Iraqi Candidate 6994,العزم,أربيل,أنثى,,,,,,
2025_6999_أربيل,المرشح العراقي 6999,Iraqi Candidate 6999,الحكمة,أربيل,أنثى,,,,,,
2025_69_أربيل,المرشح العراقي 69,Iraqi Candidate 69,دولة القانون,أربيل,أنثى,,,,,,
2025_7004_أربيل,المرشح العراقي 7004,Iraqi Candidate 7004,الحزب الشيوعي العراقي,أربيل,أنثى,,,,,,
2025_7011_أربيل,المرشح العراقي 7011,Iraqi Candidate 7011,سائرون,أربيل,ذكر,,,,,,
2025_7027_أربيل,المرشح العراقي 7027,Iraqi Candidate 7027,تحالف عزم,أربيل,ذكر,+964753428312,candidate70277027@yahoo.com,,,https://instagram.com/candidate70277027,collected
